corpus_id,venue_class,journal,issn,sample_year,first_publication_date,issue_publication_year,title,doi,pmid,pmcid,topic,topic_basis,document_type,language,publication_status,oa_status,full_text_status,analysis_level,article_type_jats,introduction_mode,results_mode,methods_mode,discussion_mode,title_words,abstract_words,full_text_body_words,pubmed_verification,pubmed_title_similarity,crossref_verification,crossref_title_similarity,crossref_type,pmc_xml_sha256,metadata_sources,text_source,doi_url,pubmed_url,pmc_url
ART-030,flagship_broad,Nature,0028-0836,2022,2022-06-29,2022,Enteric viruses replicate in salivary glands and infect through saliva.,10.1038/s41586-022-04895-8,35768512,PMC9243862,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,10,209,8834,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,0be94685dc1edf23e3a114964bcecedc5c03df461e90356272c3c41c8a8ca376,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-022-04895-8,https://pubmed.ncbi.nlm.nih.gov/35768512/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9243862/
ART-031,flagship_broad,Nature,0028-0836,2022,2022-06-30,2022,GTSF1 accelerates target RNA cleavage by PIWI-clade Argonaute proteins.,10.1038/s41586-022-05009-0,35772669,PMC9385479,chemistry_and_catalysis,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,10,202,9524,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,198e92867c3e06ec6750e19be3b3978c56feefaa3f5836160e863081e97c4e19,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-022-05009-0,https://pubmed.ncbi.nlm.nih.gov/35772669/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9385479/
ART-032,flagship_broad,Nature,0028-0836,2022,2022-08-17,2022,Evidence for intrinsic charm quarks in the proton.,10.1038/s41586-022-04998-2,35978125,PMC9385499,computation_and_ai,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,8,234,5358,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,ebd1398c9b27c1b0156b071d38002710cef6d81c1657c8c8f7124f6ef34100b8,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-022-04998-2,https://pubmed.ncbi.nlm.nih.gov/35978125/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9385499/
ART-033,flagship_broad,Nature,0028-0836,2022,2022-11-09,2023,Multiple pathways for SARS-CoV-2 resistance to nirmatrelvir.,10.1038/s41586-022-05514-2,36351451,PMC9849135,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,8,254,6544,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,cbffeb109cfa39e28b0a949dd233733351b2ed903951f1ec46e9e40b59460d43,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-022-05514-2,https://pubmed.ncbi.nlm.nih.gov/36351451/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9849135/
ART-034,flagship_broad,Nature,0028-0836,2023,2023-01-11,2023,Financial incentives for vaccination do not have negative unintended consequences.,10.1038/s41586-022-05512-4,36631607,PMC9833033,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,explicit_results_section,explicit_methods_section,explicit_discussion_section,10,183,8924,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,6a3da4e0df1c2c74a7373f193fedf7042efa304e0667579a032dc109f5f48c4b,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-022-05512-4,https://pubmed.ncbi.nlm.nih.gov/36631607/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9833033/
ART-035,flagship_broad,Nature,0028-0836,2023,2023-01-18,2023,Modern temperatures in central-north Greenland warmest in past millennium.,10.1038/s41586-022-05517-z,36653569,PMC9849122,climate_ecology_and_evolution,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,explicit_results_section,explicit_methods_section,inferred_closing_paragraphs,9,210,7809,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,fad6c17e7faf49952d7a7b494fa0c404d17a19590e11e7a88619d7e5f6c48fc5,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-022-05517-z,https://pubmed.ncbi.nlm.nih.gov/36653569/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9849122/
ART-036,flagship_broad,Nature,0028-0836,2023,2023-06-28,2023,Phase separation of FSP1 promotes ferroptosis.,10.1038/s41586-023-06255-6,37380771,PMC10338336,oncology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,7,267,10217,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,f3bf3384c7912125e6bc2b2355f0e8f5678a27c9f1830e0ce5daff3f2fbff89f,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-023-06255-6,https://pubmed.ncbi.nlm.nih.gov/37380771/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10338336/
ART-037,flagship_broad,Nature,0028-0836,2023,2023-12-20,2023,Autonomous chemical research with large language models.,10.1038/s41586-023-06792-0,38123806,PMC10733136,computation_and_ai,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,methods_not_identified,explicit_discussion_section,7,118,4692,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,8c2f501a44a15edf3cb5f4ef0f02ba8c02a93098fcf1941e5bd48283bc95402c,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-023-06792-0,https://pubmed.ncbi.nlm.nih.gov/38123806/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10733136/
ART-038,flagship_broad,Nature,0028-0836,2024,2024-05-15,2024,Arresting failure propagation in buildings through collapse isolation.,10.1038/s41586-024-07268-5,38750232,PMC11096105,multidisciplinary_science,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,8,207,6317,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,eca6f09d297a29065830a37e181f54c8b07907c5cae04d6988236745224215ad,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-024-07268-5,https://pubmed.ncbi.nlm.nih.gov/38750232/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11096105/
ART-039,flagship_broad,Nature,0028-0836,2024,2024-05-15,2024,GLP-1-directed NMDA receptor antagonism for obesity treatment.,10.1038/s41586-024-07419-8,38750368,PMC11136670,neuroscience,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,9,154,14247,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,49b2c0f60249578dad8ab7264130ccf68cb4fa2de6c056c2a0962b0eb95fe6b1,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-024-07419-8,https://pubmed.ncbi.nlm.nih.gov/38750368/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11136670/
ART-040,flagship_broad,Nature,0028-0836,2024,2024-06-05,2024,Capturing carbon dioxide from air with charged-sorbents.,10.1038/s41586-024-07449-2,38839965,PMC11186774,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,7,200,5380,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,66a093f19d42822aebc8de503006e88f1a0244465fb2f8917336970a7de34f51,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-024-07449-2,https://pubmed.ncbi.nlm.nih.gov/38839965/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11186774/
ART-041,flagship_broad,Nature,0028-0836,2024,2024-10-09,2024,Temporally distinct 3D multi-omic dynamics in the developing human brain.,10.1038/s41586-024-08030-7,39385032,PMC11560841,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,11,163,14042,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,917becfaadf89bb8b2b8a3368500e846a0292271bb9af0f6d43ede8db7750410,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-024-08030-7,https://pubmed.ncbi.nlm.nih.gov/39385032/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11560841/
ART-042,flagship_broad,Nature,0028-0836,2025,2025-01-22,2025,Scaling and networking a modular photonic quantum computer.,10.1038/s41586-024-08406-9,39843755,PMC11864973,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,8,231,10801,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,527be47fe681fe04e1103256ddcb51be7216fba5c58297bd9f2a061382a1cc43,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-024-08406-9,https://pubmed.ncbi.nlm.nih.gov/39843755/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11864973/
ART-043,flagship_broad,Nature,0028-0836,2025,2025-03-12,2025,Unconventional magnons in collinear magnets dictated by spin space groups.,10.1038/s41586-025-08715-7,40074910,PMC11981943,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,10,241,5046,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,206670ca36c75710efe8a407ba58547b58b375361191a922295a0d1ce9cad203,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-025-08715-7,https://pubmed.ncbi.nlm.nih.gov/40074910/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11981943/
ART-044,flagship_broad,Nature,0028-0836,2025,2025-05-14,2025,Emergence of Calabi-Yau manifolds in high-precision black-hole scattering.,10.1038/s41586-025-08984-2,40369139,PMC12078182,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,explicit_results_section,explicit_methods_section,inferred_closing_paragraphs,8,241,7400,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,cf8da03a5587c1281781d91dd35906a57168df1d8e81ed7f4a81480ee58154f1,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-025-08984-2,https://pubmed.ncbi.nlm.nih.gov/40369139/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12078182/
ART-045,flagship_broad,Nature,0028-0836,2025,2025-07-30,2025,Remodelling of corticostriatal axonal boutons during motor learning.,10.1038/s41586-025-09336-w,40739352,PMC12488484,neuroscience,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,8,188,10344,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,e282d2cdfed40e2c599c8697482f089fe29b7dd040b1b65ef3eca7535ff27251,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-025-09336-w,https://pubmed.ncbi.nlm.nih.gov/40739352/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12488484/
ART-046,flagship_broad,Nature,0028-0836,2025,2025-09-17,2025,Engineered prime editors with minimal genomic errors.,10.1038/s41586-025-09537-3,40963020,PMC12571883,genomics_and_gene_regulation,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,7,128,6623,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,e15ddbf400c63ae833f0b58f1269021058bffa5f9f14b3f10237f5f75497dad5,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-025-09537-3,https://pubmed.ncbi.nlm.nih.gov/40963020/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12571883/
ART-047,flagship_broad,Nature,0028-0836,2026,2026-01-07,2026,Nutrient requirements of organ-specific metastasis in breast cancer.,10.1038/s41586-025-09898-9,41501456,PMC12851942,oncology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,8,194,10933,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,b50264d2e4366b24eb29f6d03eb3ff9594fa9887acb9a80a6cff89ee0647da92,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-025-09898-9,https://pubmed.ncbi.nlm.nih.gov/41501456/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12851942/
ART-048,flagship_broad,Nature,0028-0836,2026,2026-02-25,2026,"Human hippocampal neurogenesis in adulthood, ageing and Alzheimer's disease.",10.1038/s41586-026-10169-4,41741649,PMC13048220,neuroscience,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,9,236,9983,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,465f59b296e4c0d88e4cdd306b340c839ea792aa9c3e35185fee78e4e8ab0f28,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-026-10169-4,https://pubmed.ncbi.nlm.nih.gov/41741649/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13048220/
ART-049,flagship_broad,Nature,0028-0836,2026,2026-03-18,2026,Adventitious carbon breaks symmetry in oxide contact electrification.,10.1038/s41586-025-10088-w,41851325,PMC12999465,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,inferred_opening_paragraphs,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,8,198,5206,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,522a82ea8c0402d2a8e32a0a7cabe02ce01453ca56f5e58fdd26ec5397b1d9a2,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1038/s41586-025-10088-w,https://pubmed.ncbi.nlm.nih.gov/41851325/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12999465/
