venue,family,sample_from,sample_to,publication_year,openalex_id,doi,title,title_words,abstract_words,abstract_sentences,abstract_sha256,sentence_word_lengths,title_has_colon,title_has_question,title_has_acronym,uses_first_person,contains_numeric_evidence,strong_verb_count,hedge_count,first_sentence_move,final_sentence_move,move_context,move_gap_or_problem,move_contribution,move_result,move_implication,move_limitation_or_boundary
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3126568801,,Mathematical Reasoning via Self-supervised Skip-tree Training,6,97,5,839837a077e771cf7869a18e08d84abb8eb0038e812861d727a8950349d9747e,13;25;13;23;23,False,False,False,True,False,5,0,result,other,False,False,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3132106315,,Practical Real Time Recurrent Learning with a Sparse Approximation,9,176,8,c52639634e30c2f4c82ed4dd9e7d48a02deaac5833d8bcc618b305af7546aea6,27;33;18;12;25;17;18;26,False,False,False,True,True,3,0,other,other,False,False,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3131074321,,Learning Visual Representation from Human Interactions,6,130,5,8f2477803aaa40fb925ed59e923b439d3dc9da13840752714262a1b64edc7e64,22;14;28;20;46,False,False,False,True,True,2,0,other,result,False,False,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3121345697,,Score-Based Generative Modeling through Stochastic Differential Equations,7,245,9,660725843e04cf83c5bbbb2ba01fa774de7b47cce7691ab5f8e85b778831be2c,13;43;20;24;25;18;26;25;51,False,False,False,True,True,6,0,other,result,False,False,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3123819420,,A unifying view on implicit bias in training linear neural networks,11,163,7,017c5abf0bcd6b49ab01f85067d656339826d517c57a7e4defcfbc20e5ee3f00,21;30;23;36;32;13;8,False,False,False,True,False,4,0,other,other,False,False,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3120345700,,Genetic Soft Updates for Policy Evolution in Deep Reinforcement Learning,10,135,6,073e9dac226e23225a4282e4dc835fd7d48effec2861eba9f777ed02efe21fb9,22;16;25;20;23;29,False,False,False,True,False,2,0,other,other,False,True,False,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3133362425,,Batch Reinforcement Learning Through Continuation Method,6,144,5,84bb80b48d4e10bb806e1e45e9bfa0387b646bffbe742c272746617013b57041,22;34;22;42;24,False,False,False,True,True,2,0,other,contribution,False,True,True,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3130325649,,Tradeoffs in Data Augmentation: An Empirical Study,7,85,5,3bd070e2070e2255bf3f13a34aaa8b926708b7d8baf40368b1dea8da7e353852,25;15;16;10;19,True,False,False,True,False,2,0,other,result,False,False,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3130497811,,A teacher-student framework to distill future trajectories,7,174,7,396e43b2972397282d462600eca3007d7090656a71c1c1f181a27e2c81a4bdaa,20;21;13;36;41;15;28,False,False,False,True,False,1,0,other,result,False,True,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3123161422,,HyperGrid Transformers: Towards A Single Model for Multiple Tasks,9,167,9,1b877fd752fd1950764d707921434ae972229a96c8e616ee1808c40758a04b08,18;19;23;21;21;24;10;19;12,True,False,False,True,True,0,0,other,other,False,True,True,False,True,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3123254868,,Graph Convolution with Low-rank Learnable Local Filters,7,192,9,d0d9cf3de643022c961b5c6993e02548f46a4750159935ca72e7d4acfe4f22a3,15;14;20;42;26;14;11;23;27,False,False,False,False,False,2,0,gap_or_problem,other,False,True,False,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3131655182,,Improved Estimation of Concentration Under ℓp-Norm Distance Metrics Using Half Spaces,11,175,7,2fa4bdc7081c47f8e2f7cc74ef536012b9a3e5ee866b86cfe64b0084f74543da,14;32;23;27;24;32;23,False,False,False,True,True,3,1,other,other,False,True,False,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3132822009,,On Dyadic Fairness: Exploring and Mitigating Bias in Graph Connections,10,167,7,77b630c240c43597016f933eee7848839dd6f36e23610b44732d2d6727db5143,14;19;13;25;37;34;25,True,False,False,True,False,2,1,other,other,False,False,True,False,False,False
